Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Western Sahara,2020-08-15,10,NA,1,NA,8,1,NA,17,2,NA,NA,2020_08_16_11_00_04_GMT,Africa,599044,ESH
British Virgin Islands,2020-08-15,9,NA,1,NA,7,1,NA,297,33,1522,50304,2020_08_16_11_00_04_GMT,North America,30256,VGB
Saint Pierre Miquelon,2020-08-15,4,NA,NA,NA,1,3,NA,691,NA,NA,NA,2020_08_16_11_00_04_GMT,North America,5790,SPM
Anguilla,2020-08-15,3,NA,NA,NA,3,0,NA,200,NA,537,35752,2020_08_16_11_00_04_GMT,North America,15020,AIA
China,2020-08-16,84827,19,4634,NA,79575,618,34,59,3,90410000,62814,2020_08_17_11_00_07_GMT,Asia,1439323776,CHN
USA,2020-08-16,5566632,36843,173128,522,2922724,2470780,17237,16805,523,70960630,214220,2020_08_17_11_00_07_GMT,North America,331251064,USA
Brazil,2020-08-16,3340197,22365,107879,582,2432456,799862,8318,15700,507,13464336,63287,2020_08_17_11_00_07_GMT,South America,212751912,BRA
India,2020-08-16,2647316,58108,51045,961,1918076,678195,8944,1916,37,29309703,21213,2020_08_17_11_00_07_GMT,Asia,1381715400,IND
Russia,2020-08-16,922853,4969,15685,68,732968,174200,2300,6323,107,32533818,222922,2020_08_17_11_00_07_GMT,Europe,145942628,RUS
South Africa,2020-08-16,587345,3692,11839,162,472377,103129,539,9888,199,3400638,57248,2020_08_17_11_00_07_GMT,Africa,59401996,ZAF
Peru,2020-08-16,535946,10143,26281,206,365367,144298,1533,16227,796,2773412,83969,2020_08_17_11_00_07_GMT,South America,33028871,PER
Mexico,2020-08-16,517714,6345,56543,635,351372,109799,3653,4010,438,1171007,9070,2020_08_17_11_00_07_GMT,North America,129103148,MEX
Colombia,2020-08-16,468332,11643,15097,287,287436,165799,1493,9192,296,2225388,43677,2020_08_17_11_00_07_GMT,South America,50951072,COL
Chile,2020-08-16,385946,2044,10452,57,358828,16666,1190,20168,546,2019591,105533,2020_08_17_11_00_07_GMT,South America,19136992,CHL
Spain,2020-08-16,358843,NA,28617,NA,NA,NA,617,7675,612,7472031,159805,2020_08_17_11_00_07_GMT,Europe,46757141,ESP
Iran,2020-08-16,343203,2133,19639,147,297486,26078,3881,4080,233,2861825,34018,2020_08_17_11_00_07_GMT,Asia,84126996,IRN
UK,2020-08-16,318484,1040,41366,5,NA,NA,73,4688,609,14503645,213503,2020_08_17_11_00_07_GMT,Europe,67931752,GBR
Saudi Arabia,2020-08-16,298542,1227,3408,39,266953,28181,1774,8559,98,4202076,120470,2020_08_17_11_00_07_GMT,Asia,34880742,SAU
Argentina,2020-08-16,294569,5469,5703,66,211702,77164,1708,6510,126,966926,21369,2020_08_17_11_00_07_GMT,South America,45248204,ARG
Pakistan,2020-08-16,288717,670,6168,6,266301,16248,769,1304,28,2277153,10285,2020_08_17_11_00_07_GMT,Asia,221413234,PAK
Bangladesh,2020-08-16,276549,2024,3657,32,158950,113942,NA,1677,22,1351666,8197,2020_08_17_11_00_07_GMT,Asia,164896196,BGD
Italy,2020-08-16,253915,479,35396,4,203786,14733,56,4200,586,7557417,125019,2020_08_17_11_00_07_GMT,Europe,60450148,ITA
Turkey,2020-08-16,249309,1192,5974,19,230969,12366,679,2952,71,5725242,67792,2020_08_17_11_00_07_GMT,Asia,84453113,TUR
Germany,2020-08-16,224997,519,9290,NA,202900,12807,224,2684,111,9265361,110541,2020_08_17_11_00_07_GMT,Europe,83818561,DEU
France,2020-08-16,218536,3015,30410,1,83848,104278,367,3347,466,6000000,91895,2020_08_17_11_00_07_GMT,Europe,65292241,FRA
Iraq,2020-08-16,176931,4348,5860,75,125374,45697,572,4387,145,1282928,31810,2020_08_17_11_00_07_GMT,Asia,40330746,IRQ
Philippines,2020-08-16,161160,3327,2663,63,112522,45975,461,1468,24,2037516,18563,2020_08_17_11_00_07_GMT,Asia,109762573,PHL
Indonesia,2020-08-16,139549,2081,6150,79,93103,40296,NA,510,22,1888215,6894,2020_08_17_11_00_07_GMT,Asia,273887342,IDN
Canada,2020-08-16,122087,198,9026,2,108484,4577,2296,3231,239,4778360,126465,2020_08_17_11_00_07_GMT,North America,37784053,CAN
Qatar,2020-08-16,115080,271,193,1,111794,3093,74,40986,69,551273,196336,2020_08_17_11_00_07_GMT,Asia,2807805,QAT
Kazakhstan,2020-08-16,102696,409,1269,NA,81558,19869,221,5461,67,2252153,119765,2020_08_17_11_00_07_GMT,Asia,18804802,KAZ
Ecuador,2020-08-16,101542,854,6070,5,87022,8450,376,5745,343,285784,16168,2020_08_17_11_00_07_GMT,South America,17676148,ECU
Bolivia,2020-08-16,99146,1196,4003,64,35638,59505,71,8479,342,212019,18132,2020_08_17_11_00_07_GMT,South America,11692810,BOL
Egypt,2020-08-16,96475,139,5160,19,59743,31572,41,941,50,135000,1316,2020_08_17_11_00_07_GMT,Africa,102569340,EGY
Israel,2020-08-16,92680,447,685,11,68510,23485,382,10077,74,2079941,226140,2020_08_17_11_00_07_GMT,Asia,9197590,ISR
Ukraine,2020-08-16,91356,1637,2070,26,47822,41464,138,2091,47,1289589,29511,2020_08_17_11_00_07_GMT,Europe,43698717,UKR
Dominican Republic,2020-08-16,86309,764,1453,15,52905,31951,303,7946,134,322056,29651,2020_08_17_11_00_07_GMT,North America,10861618,DOM
Sweden,2020-08-16,84294,NA,5783,NA,NA,NA,31,8340,572,917036,90730,2020_08_17_11_00_07_GMT,Europe,10107314,SWE
Oman,2020-08-16,83086,162,572,10,77680,4834,151,16221,112,309212,60369,2020_08_17_11_00_07_GMT,Asia,5122006,OMN
Panama,2020-08-16,81940,1275,1767,21,55001,25172,159,18954,409,271486,62798,2020_08_17_11_00_07_GMT,North America,4323139,PAN
Belgium,2020-08-16,77869,756,9935,11,17981,49953,82,6715,857,1983514,171050,2020_08_17_11_00_07_GMT,Europe,11596114,BEL
Kuwait,2020-08-16,76205,508,501,3,68135,7569,117,17812,117,558800,130610,2020_08_17_11_00_07_GMT,Asia,4278385,KWT
Romania,2020-08-16,70461,1087,2991,37,32587,34883,479,3666,156,1513888,78764,2020_08_17_11_00_07_GMT,Europe,19220536,ROU
Belarus,2020-08-16,69516,92,610,3,67072,1834,NA,7357,65,1422158,150510,2020_08_17_11_00_07_GMT,Europe,9448916,BLR
UAE,2020-08-16,64312,210,364,3,57694,6254,NA,6493,37,5990528,604777,2020_08_17_11_00_07_GMT,Asia,9905343,ARE
Netherlands,2020-08-16,63002,507,6172,3,NA,NA,36,3676,360,1195475,69749,2020_08_17_11_00_07_GMT,Europe,17139788,NLD
Guatemala,2020-08-16,62562,249,2379,24,50692,9491,5,3484,132,200984,11193,2020_08_17_11_00_07_GMT,North America,17955967,GTM
Poland,2020-08-16,56684,594,1877,8,39130,15677,81,1498,50,2375706,62781,2020_08_17_11_00_07_GMT,Europe,37841173,POL
Singapore,2020-08-16,55747,86,27,NA,51953,3767,NA,9519,5,1610906,275078,2020_08_17_11_00_07_GMT,Asia,5856187,SGP
Japan,2020-08-16,54714,1137,1088,3,40080,13546,232,433,9,1177313,9312,2020_08_17_11_00_07_GMT,Asia,126425327,JPN
Portugal,2020-08-16,54102,121,1778,3,39697,12627,39,5308,174,1799226,176520,2020_08_17_11_00_07_GMT,Europe,10192784,PRT
Honduras,2020-08-16,49979,512,1567,19,7255,41157,37,5036,158,122434,12337,2020_08_17_11_00_07_GMT,North America,9924011,HND
Nigeria,2020-08-16,49068,298,975,1,36497,11596,7,237,5,347545,1681,2020_08_17_11_00_07_GMT,Africa,206746317,NGA
Bahrain,2020-08-16,46835,405,170,NA,43128,3537,41,27416,100,972003,568990,2020_08_17_11_00_07_GMT,Asia,1708294,BHR
Ghana,2020-08-16,42532,322,231,NA,40362,1939,6,1365,7,425969,13674,2020_08_17_11_00_07_GMT,Africa,31151241,GHA
Morocco,2020-08-16,42489,1472,658,26,29344,12487,31,1149,18,1605613,43436,2020_08_17_11_00_07_GMT,Africa,36965309,MAR
Kyrgyzstan,2020-08-16,41856,211,1495,2,34276,6085,24,6403,229,267718,40952,2020_08_17_11_00_07_GMT,Asia,6537422,KGZ
Armenia,2020-08-16,41663,168,818,1,34584,6261,NA,14057,276,185310,62521,2020_08_17_11_00_07_GMT,Asia,2963962,ARM
Algeria,2020-08-16,38583,450,1370,10,27017,10196,40,878,31,NA,NA,2020_08_17_11_00_07_GMT,Africa,43947742,DZA
Switzerland,2020-08-16,38124,200,1991,NA,33300,2833,26,4401,230,881683,101779,2020_08_17_11_00_07_GMT,Europe,8662679,CHE
Afghanistan,2020-08-16,37596,45,1375,5,27166,9055,31,963,35,98718,2529,2020_08_17_11_00_07_GMT,Asia,39033459,AFG
Uzbekistan,2020-08-16,35329,801,232,7,30973,4124,410,1054,7,1377915,41096,2020_08_17_11_00_07_GMT,Asia,33529285,UZB
Azerbaijan,2020-08-16,34219,112,506,NA,31875,1838,NA,3371,50,831755,81940,2020_08_17_11_00_07_GMT,Asia,10150738,AZE
Venezuela,2020-08-16,33755,1148,281,5,22700,10774,85,1187,10,1640528,57714,2020_08_17_11_00_07_GMT,South America,28425308,VEN
Moldova,2020-08-16,30183,278,896,1,21220,8067,362,7485,222,128076,31759,2020_08_17_11_00_07_GMT,Europe,4032728,MDA
Kenya,2020-08-16,30120,271,474,2,16656,12990,44,559,9,391416,7260,2020_08_17_11_00_07_GMT,Africa,53913597,KEN
Ethiopia,2020-08-16,29876,982,528,19,12359,16989,217,259,5,609463,5286,2020_08_17_11_00_07_GMT,Africa,115301776,ETH
Serbia,2020-08-16,29682,211,674,4,27061,1947,73,3399,77,804568,92133,2020_08_17_11_00_07_GMT,Europe,8732708,SRB
Costa Rica,2020-08-16,28465,728,294,3,9062,19109,102,5581,58,117914,23120,2020_08_17_11_00_07_GMT,North America,5100000,CRI
Ireland,2020-08-16,27257,66,1774,NA,23364,2119,8,5512,359,709689,143525,2020_08_17_11_00_07_GMT,Europe,4944707,IRL
Nepal,2020-08-16,26660,641,104,2,17335,9221,NA,913,4,830309,28434,2020_08_17_11_00_07_GMT,Asia,29200823,NPL
Austria,2020-08-16,23370,191,728,NA,20681,1961,19,2593,81,1018490,113003,2020_08_17_11_00_07_GMT,Europe,9012979,AUT
Australia,2020-08-16,23288,253,396,17,14080,8812,47,912,16,5292922,207265,2020_08_17_11_00_07_GMT,Australia/Oceania,25536945,AUS
El Salvador,2020-08-16,22912,293,612,9,10807,11493,435,3530,94,278445,42901,2020_08_17_11_00_07_GMT,North America,6490406,SLV
Czechia,2020-08-16,20012,121,397,2,13799,5816,26,1868,37,795760,74290,2020_08_17_11_00_07_GMT,Europe,10711561,CZE
Cameroon,2020-08-16,18469,NA,401,NA,16540,1528,30,694,15,149000,5596,2020_08_17_11_00_07_GMT,Africa,26624297,CMR
Ivory Coast,2020-08-16,17026,33,110,2,13947,2969,NA,644,4,113388,4286,2020_08_17_11_00_07_GMT,Africa,26455851,CIV
Palestine,2020-08-16,16534,381,110,2,9838,6586,NA,3232,22,214862,42001,2020_08_17_11_00_07_GMT,Asia,5115589,PSE
Bosnia and Herzegovina,2020-08-16,15801,NA,471,NA,9619,5711,NA,4820,144,161008,49116,2020_08_17_11_00_07_GMT,Europe,3278095,BIH
Denmark,2020-08-16,15617,134,621,NA,13340,1656,NA,2695,107,1938033,334441,2020_08_17_11_00_07_GMT,Europe,5794835,DNK
S. Korea,2020-08-16,15318,279,305,NA,13910,1103,13,299,6,1681787,32799,2020_08_17_11_00_07_GMT,Asia,51274934,KOR
Bulgaria,2020-08-16,14365,32,498,3,9186,4681,56,2069,72,334311,48162,2020_08_17_11_00_07_GMT,Europe,6941433,BGR
Madagascar,2020-08-16,13827,103,170,4,12424,1233,93,498,6,52321,1884,2020_08_17_11_00_07_GMT,Africa,27775222,MDG
North Macedonia,2020-08-16,12739,86,544,5,9174,3021,4,6115,261,126284,60615,2020_08_17_11_00_07_GMT,Europe,2083363,MKD
Sudan,2020-08-16,12314,103,798,2,6350,5166,NA,280,18,401,9,2020_08_17_11_00_07_GMT,Africa,43971583,SDN
Senegal,2020-08-16,12162,130,253,2,7677,4232,53,724,15,129392,7704,2020_08_17_11_00_07_GMT,Africa,16795974,SEN
Norway,2020-08-16,10005,40,261,NA,8857,887,2,1844,48,530446,97749,2020_08_17_11_00_07_GMT,Europe,5426627,NOR
Paraguay,2020-08-16,9791,410,138,11,6034,3619,46,1371,19,154392,21613,2020_08_17_11_00_07_GMT,South America,7143484,PRY
DRC,2020-08-16,9676,38,240,1,8705,731,NA,108,3,NA,NA,2020_08_17_11_00_07_GMT,Africa,89876913,COD
Zambia,2020-08-16,9343,157,260,NA,8412,671,NA,507,14,99835,5413,2020_08_17_11_00_07_GMT,Africa,18444250,ZMB
Malaysia,2020-08-16,9200,25,125,NA,8859,216,7,284,4,1114246,34372,2020_08_17_11_00_07_GMT,Asia,32417702,MYS
Lebanon,2020-08-16,8881,439,103,6,2724,6054,68,1302,15,415273,60878,2020_08_17_11_00_07_GMT,Asia,6821389,LBN
French Guiana,2020-08-16,8588,NA,53,NA,7893,642,15,28665,177,46077,153797,2020_08_17_11_00_07_GMT,South America,299597,GUF
Guinea,2020-08-16,8482,139,51,1,7364,1067,24,644,4,14407,1094,2020_08_17_11_00_07_GMT,Africa,13174673,GIN
Gabon,2020-08-16,8225,NA,51,NA,6277,1897,1,3685,23,100298,44936,2020_08_17_11_00_07_GMT,Africa,2232002,GAB
Libya,2020-08-16,8172,434,153,8,933,7086,NA,1187,22,79057,11486,2020_08_17_11_00_07_GMT,Africa,6882906,LBY
Tajikistan,2020-08-16,8065,36,64,NA,6855,1146,NA,843,7,NA,NA,2020_08_17_11_00_07_GMT,Asia,9563336,TJK
Haiti,2020-08-16,7879,48,196,NA,5235,2448,NA,690,17,18933,1658,2020_08_17_11_00_07_GMT,North America,11419901,HTI
Finland,2020-08-16,7731,11,333,NA,7050,348,NA,1395,60,467080,84282,2020_08_17_11_00_07_GMT,Europe,5541839,FIN
Luxembourg,2020-08-16,7458,19,123,NA,6500,835,3,11890,196,685126,1092303,2020_08_17_11_00_07_GMT,Europe,627231,LUX
Albania,2020-08-16,7380,120,228,3,3794,3358,15,2565,79,46028,15996,2020_08_17_11_00_07_GMT,Europe,2877385,ALB
Greece,2020-08-16,7075,217,228,2,3804,3043,24,679,22,719311,69056,2020_08_17_11_00_07_GMT,Europe,10416289,GRC
Mauritania,2020-08-16,6701,8,157,NA,5985,559,3,1437,34,58147,12467,2020_08_17_11_00_07_GMT,Africa,4664078,MRT
Croatia,2020-08-16,6571,151,166,1,5220,1185,11,1602,40,137657,33559,2020_08_17_11_00_07_GMT,Europe,4101888,HRV
Maldives,2020-08-16,5785,106,22,NA,3349,2414,12,10679,41,96175,177540,2020_08_17_11_00_07_GMT,Asia,541709,MDV
Djibouti,2020-08-16,5369,2,59,NA,5202,108,NA,5424,60,63001,63652,2020_08_17_11_00_07_GMT,Africa,989779,DJI
Zimbabwe,2020-08-16,5261,85,132,2,2092,3037,NA,353,9,149748,10057,2020_08_17_11_00_07_GMT,Africa,14889717,ZWE
Malawi,2020-08-16,5072,46,161,4,2626,2285,4,264,8,39214,2044,2020_08_17_11_00_07_GMT,Africa,19188389,MWI
Hungary,2020-08-16,4916,39,608,1,3623,685,6,509,63,378608,39205,2020_08_17_11_00_07_GMT,Europe,9657117,HUN
Equatorial Guinea,2020-08-16,4821,NA,83,NA,2182,2556,NA,3423,59,44356,31497,2020_08_17_11_00_07_GMT,Africa,1408267,GNQ
CAR,2020-08-16,4652,NA,61,NA,1728,2863,2,961,13,29930,6184,2020_08_17_11_00_07_GMT,Africa,4840049,CAF
Hong Kong,2020-08-16,4481,74,69,1,3548,864,27,597,9,780415,103990,2020_08_17_11_00_07_GMT,Asia,7504701,HKG
Namibia,2020-08-16,4154,247,35,NA,2370,1749,14,1631,14,41146,16158,2020_08_17_11_00_07_GMT,Africa,2546523,NAM
Nicaragua,2020-08-16,4115,NA,128,NA,2913,1074,NA,620,19,NA,NA,2020_08_17_11_00_07_GMT,North America,6634416,NIC
Montenegro,2020-08-16,4035,75,77,2,2910,1048,NA,6424,123,42434,67562,2020_08_17_11_00_07_GMT,Europe,628076,MNE
Eswatini,2020-08-16,3839,94,70,1,2268,1501,10,3305,60,28380,24430,2020_08_17_11_00_07_GMT,Africa,1161676,SWZ
Congo,2020-08-16,3831,86,76,16,1625,2130,NA,692,14,NA,NA,2020_08_17_11_00_07_GMT,Africa,5534228,COG
Thailand,2020-08-16,3377,1,58,NA,3194,125,1,48,0.8,749213,10730,2020_08_17_11_00_07_GMT,Asia,69822666,THA
Cuba,2020-08-16,3316,24,88,NA,2620,608,2,293,8,327689,28933,2020_08_17_11_00_07_GMT,North America,11325711,CUB
Somalia,2020-08-16,3256,6,93,NA,2374,789,2,204,6,NA,NA,2020_08_17_11_00_07_GMT,Africa,15945174,SOM
Cabo Verde,2020-08-16,3179,16,35,1,2317,827,NA,5710,63,61633,110702,2020_08_17_11_00_07_GMT,Africa,556746,CPV
Mayotte,2020-08-16,3119,NA,39,NA,2940,140,1,11400,143,13000,47515,2020_08_17_11_00_07_GMT,Africa,273599,MYT
Suriname,2020-08-16,3016,55,47,5,2036,933,11,5135,80,4639,7899,2020_08_17_11_00_07_GMT,South America,587297,SUR
Slovakia,2020-08-16,2902,47,31,NA,1969,902,6,532,6,294838,54000,2020_08_17_11_00_07_GMT,Europe,5459987,SVK
Sri Lanka,2020-08-16,2893,3,11,NA,2670,212,1,135,0.5,166737,7782,2020_08_17_11_00_07_GMT,Asia,21424810,LKA
Mozambique,2020-08-16,2855,64,19,NA,1163,1673,NA,91,0.6,77584,2474,2020_08_17_11_00_07_GMT,Africa,31357980,MOZ
Mali,2020-08-16,2640,26,125,NA,1987,528,NA,130,6,31412,1546,2020_08_17_11_00_07_GMT,Africa,20318903,MLI
South Sudan,2020-08-16,2489,1,47,NA,1175,1267,NA,222,4,12044,1074,2020_08_17_11_00_07_GMT,Africa,11210156,SSD
Rwanda,2020-08-16,2453,101,8,NA,1648,797,NA,189,0.6,334270,25732,2020_08_17_11_00_07_GMT,Africa,12990345,RWA
Slovenia,2020-08-16,2416,15,129,NA,2051,236,2,1162,62,143295,68926,2020_08_17_11_00_07_GMT,Europe,2078975,SVN
Lithuania,2020-08-16,2416,30,81,NA,1704,631,6,889,30,578700,212985,2020_08_17_11_00_07_GMT,Europe,2717091,LTU
Estonia,2020-08-16,2190,6,63,NA,1976,151,NA,1651,47,134552,101422,2020_08_17_11_00_07_GMT,Europe,1326651,EST
Guinea-Bissau,2020-08-16,2117,NA,33,NA,1015,1069,5,1073,17,1500,760,2020_08_17_11_00_07_GMT,Africa,1973552,GNB
Tunisia,2020-08-16,2107,84,54,NA,1358,695,9,178,5,113025,9551,2020_08_17_11_00_07_GMT,Africa,11834177,TUN
Benin,2020-08-16,2063,NA,39,NA,1690,334,NA,170,3,107057,8804,2020_08_17_11_00_07_GMT,Africa,12160681,BEN
Iceland,2020-08-16,2011,12,10,NA,1880,121,1,5888,29,181124,530337,2020_08_17_11_00_07_GMT,Europe,341526,ISL
Sierra Leone,2020-08-16,1956,2,69,NA,1506,381,NA,245,9,NA,NA,2020_08_17_11_00_07_GMT,Africa,7996610,SLE
Angola,2020-08-16,1906,27,88,2,628,1190,20,58,3,64747,1963,2020_08_17_11_00_07_GMT,Africa,32984365,AGO
Gambia,2020-08-16,1872,183,63,9,401,1408,NA,772,26,6312,2603,2020_08_17_11_00_07_GMT,Africa,2424616,GMB
Yemen,2020-08-16,1869,11,530,2,1013,326,NA,62,18,120,4,2020_08_17_11_00_07_GMT,Asia,29904886,YEM
Syria,2020-08-16,1677,84,64,4,417,1196,NA,96,4,NA,NA,2020_08_17_11_00_07_GMT,Asia,17551249,SYR
New Zealand,2020-08-16,1622,13,22,NA,1531,69,3,324,4,571942,114340,2020_08_17_11_00_07_GMT,Australia/Oceania,5002100,NZL
Uganda,2020-08-16,1500,66,13,NA,1142,345,NA,33,0.3,312792,6814,2020_08_17_11_00_07_GMT,Africa,45907511,UGA
Uruguay,2020-08-16,1440,6,38,NA,1200,202,4,414,11,146266,42087,2020_08_17_11_00_07_GMT,South America,3475284,URY
Jordan,2020-08-16,1378,39,11,NA,1236,131,3,135,1,692760,67812,2020_08_17_11_00_07_GMT,Asia,10215903,JOR
Cyprus,2020-08-16,1339,7,20,NA,870,449,5,1108,17,239630,198291,2020_08_17_11_00_07_GMT,Asia,1208478,CYP
Georgia,2020-08-16,1336,15,17,NA,1088,231,NA,335,4,301183,75519,2020_08_17_11_00_07_GMT,Asia,3988160,GEO
Latvia,2020-08-16,1322,7,32,NA,1078,212,NA,702,17,225636,119804,2020_08_17_11_00_07_GMT,Europe,1883370,LVA
Bahamas,2020-08-16,1315,63,18,1,189,1108,1,3340,46,7639,19402,2020_08_17_11_00_07_GMT,North America,393718,BHS
Malta,2020-08-16,1306,63,9,NA,749,548,3,2957,20,154522,349839,2020_08_17_11_00_07_GMT,Europe,441695,MLT
Burkina Faso,2020-08-16,1267,27,55,1,1013,199,NA,60,3,NA,NA,2020_08_17_11_00_07_GMT,Africa,20970571,BFA
Liberia,2020-08-16,1257,NA,82,NA,788,387,NA,248,16,NA,NA,2020_08_17_11_00_07_GMT,Africa,5071875,LBR
Botswana,2020-08-16,1214,NA,3,NA,120,1091,1,515,1,87280,37024,2020_08_17_11_00_07_GMT,Africa,2357375,BWA
Niger,2020-08-16,1167,2,69,NA,1078,20,NA,48,3,9052,372,2020_08_17_11_00_07_GMT,Africa,24305520,NER
Togo,2020-08-16,1147,17,27,NA,843,277,2,138,3,53017,6386,2020_08_17_11_00_07_GMT,Africa,8301898,TGO
Jamaica,2020-08-16,1106,24,14,NA,761,331,2,373,5,46227,15602,2020_08_17_11_00_07_GMT,North America,2962830,JAM
Aruba,2020-08-16,1102,54,4,NA,200,898,NA,10316,37,16261,152222,2020_08_17_11_00_07_GMT,North America,106824,ABW
Andorra,2020-08-16,989,NA,53,NA,863,73,1,12797,686,3750,48524,2020_08_17_11_00_07_GMT,Europe,77281,AND
Vietnam,2020-08-16,962,11,24,1,456,482,NA,10,0.2,723596,7425,2020_08_17_11_00_07_GMT,Asia,97449375,VNM
Chad,2020-08-16,956,4,76,NA,865,15,NA,58,5,NA,NA,2020_08_17_11_00_07_GMT,Africa,16480896,TCD
Lesotho,2020-08-16,903,NA,25,NA,271,607,NA,421,12,11097,5175,2020_08_17_11_00_07_GMT,Africa,2144406,LSO
Sao Tome and Principe,2020-08-16,885,NA,15,NA,818,52,NA,4029,68,3279,14928,2020_08_17_11_00_07_GMT,Africa,219655,STP
Réunion,2020-08-16,855,39,5,NA,657,193,4,954,6,35419,39525,2020_08_17_11_00_07_GMT,Africa,896126,REU
Guyana,2020-08-16,709,35,23,1,349,337,3,901,29,6046,7682,2020_08_17_11_00_07_GMT,South America,787040,GUY
San Marino,2020-08-16,699,NA,42,NA,657,0,NA,20595,1237,6068,178786,2020_08_17_11_00_07_GMT,Europe,33940,SMR
Channel Islands,2020-08-16,607,NA,47,NA,545,15,NA,3487,270,52055,299053,2020_08_17_11_00_07_GMT,Europe,174066,Channel Islands
Trinidad and Tobago,2020-08-16,552,55,11,1,140,401,3,394,8,14094,10067,2020_08_17_11_00_07_GMT,North America,1400074,TTO
Tanzania,2020-08-16,509,NA,21,NA,183,305,7,8,0.4,NA,NA,2020_08_17_11_00_07_GMT,Africa,59933056,TZA
Taiwan,2020-08-16,484,2,7,NA,450,27,NA,20,0.3,84446,3545,2020_08_17_11_00_07_GMT,Asia,23822373,TWN
Belize,2020-08-16,452,64,3,NA,35,414,3,1134,8,5117,12840,2020_08_17_11_00_07_GMT,North America,398509,BLZ
Guadeloupe,2020-08-16,446,NA,14,NA,289,143,2,1115,35,22696,56721,2020_08_17_11_00_07_GMT,North America,400133,GLP
Burundi,2020-08-16,413,1,1,NA,315,97,NA,35,0.08,17306,1450,2020_08_17_11_00_07_GMT,Africa,11931934,BDI
Comoros,2020-08-16,405,2,7,NA,379,19,NA,465,8,NA,NA,2020_08_17_11_00_07_GMT,Africa,871833,COM
Myanmar,2020-08-16,375,1,6,NA,329,40,NA,7,0.1,135402,2486,2020_08_17_11_00_07_GMT,Asia,54456339,MMR
Faeroe Islands,2020-08-16,372,2,NA,NA,225,147,NA,7609,NA,71738,1467425,2020_08_17_11_00_07_GMT,Europe,48887,FRO
Mauritius,2020-08-16,346,NA,10,NA,334,2,NA,272,8,205285,161382,2020_08_17_11_00_07_GMT,Africa,1272042,MUS
Isle of Man,2020-08-16,336,NA,24,NA,312,0,NA,3949,282,9066,106545,2020_08_17_11_00_07_GMT,Europe,85091,IMN
Martinique,2020-08-16,336,NA,16,NA,98,222,2,895,43,12227,32586,2020_08_17_11_00_07_GMT,North America,375227,MTQ
Papua New Guinea,2020-08-16,323,52,3,NA,110,210,NA,36,0.3,13361,1490,2020_08_17_11_00_07_GMT,Australia/Oceania,8967646,PNG
Sint Maarten,2020-08-16,300,31,17,NA,107,176,3,6987,396,1672,38941,2020_08_17_11_00_07_GMT,North America,42937,SXM
Turks and Caicos,2020-08-16,298,24,2,NA,55,241,3,7684,52,1840,47445,2020_08_17_11_00_07_GMT,North America,38782,TCA
Mongolia,2020-08-16,298,NA,NA,NA,276,22,1,91,NA,43785,13330,2020_08_17_11_00_07_GMT,Asia,3284788,MNG
Eritrea,2020-08-16,285,NA,NA,NA,248,37,NA,80,NA,NA,NA,2020_08_17_11_00_07_GMT,Africa,3552516,ERI
Cambodia,2020-08-16,273,NA,NA,NA,238,35,1,16,NA,79860,4768,2020_08_17_11_00_07_GMT,Asia,16747699,KHM
Gibraltar,2020-08-16,215,6,NA,NA,190,25,NA,6382,NA,27328,811161,2020_08_17_11_00_07_GMT,Europe,33690,GIB
Cayman Islands,2020-08-16,203,NA,1,NA,202,0,NA,3084,15,32468,493292,2020_08_17_11_00_07_GMT,North America,65819,CYM
French Polynesia,2020-08-16,166,NA,NA,NA,64,102,1,591,NA,6525,23211,2020_08_17_11_00_07_GMT,Australia/Oceania,281116,PYF
Bermuda,2020-08-16,162,NA,9,NA,147,6,NA,2602,145,32415,520740,2020_08_17_11_00_07_GMT,North America,62248,BMU
Barbados,2020-08-16,151,1,7,NA,122,22,NA,525,24,14423,50181,2020_08_17_11_00_07_GMT,North America,287421,BRB
Monaco,2020-08-16,146,NA,4,NA,114,28,4,3717,102,38209,972809,2020_08_17_11_00_07_GMT,Europe,39277,MCO
Brunei,2020-08-16,142,NA,3,NA,138,1,NA,324,7,46783,106809,2020_08_17_11_00_07_GMT,Asia,438008,BRN
Bhutan,2020-08-16,138,5,NA,NA,102,36,NA,179,NA,59440,76928,2020_08_17_11_00_07_GMT,Asia,772675,BTN
Seychelles,2020-08-16,127,NA,NA,NA,126,1,NA,1290,NA,NA,NA,2020_08_17_11_00_07_GMT,Africa,98425,SYC
Saint Martin,2020-08-16,109,NA,4,NA,49,56,1,2813,103,2321,59901,2020_08_17_11_00_07_GMT,North America,38747,MAF
Antigua and Barbuda,2020-08-16,93,NA,3,NA,83,7,1,949,31,1780,18157,2020_08_17_11_00_07_GMT,North America,98032,ATG
Liechtenstein,2020-08-16,91,NA,1,NA,87,3,NA,2386,26,900,23596,2020_08_17_11_00_07_GMT,Europe,38142,LIE
St. Vincent Grenadines,2020-08-16,57,NA,NA,NA,55,2,NA,514,NA,2880,25949,2020_08_17_11_00_07_GMT,North America,110986,VCT
Macao,2020-08-16,46,NA,NA,NA,46,0,NA,71,NA,4071,6259,2020_08_17_11_00_07_GMT,Asia,650435,MAC
